team,season,week,opponent,is_home,total_line,spread_line,team_implied_total,opponent_implied_total,rolling_4wk_avg_sacks_allowed,rolling_4wk_avg_turnovers_committed,sacks,interceptions,fumbles_recovered,defensive_tds,points_allowed,dk_fantasy_points,dk_showdown_captain_points
BAL,2021,18,PIT,1,41.0,3.0,19.0,22.0,3.0,1.25,1.0,1.0,0.0,0.0,16.0,4.0,6.0
BAL,2022,1,NYJ,0,44.0,6.5,18.75,25.25,4.25,0.5,3.0,1.0,1.0,0.0,9.0,11.0,16.5
BAL,2022,2,MIA,1,44.0,3.0,20.5,23.5,2.75,0.75,1.0,2.0,0.0,0.0,42.0,1.0,1.5
BAL,2022,3,NE,0,45.5,2.5,21.5,24.0,1.0,2.0,3.0,3.0,1.0,0.0,26.0,11.0,16.5
BAL,2022,4,BUF,1,50.0,-3.0,26.5,23.5,1.75,1.5,1.0,1.0,1.0,0.0,23.0,5.0,7.5
BAL,2022,5,CIN,1,47.5,3.0,22.25,25.25,4.0,1.5,3.0,1.0,0.0,0.0,17.0,6.0,9.0
BAL,2022,6,NYG,0,46.0,5.5,20.25,25.75,2.5,0.75,4.0,0.0,1.0,0.0,24.0,6.0,9.0
BAL,2022,7,CLE,1,46.0,6.5,19.75,26.25,1.75,1.5,5.0,0.0,2.0,0.0,20.0,10.0,15.0
BAL,2022,8,TB,0,46.0,-2.0,24.0,22.0,1.0,0.5,3.0,0.0,0.0,0.0,22.0,3.0,4.5
BAL,2022,9,NO,0,46.0,1.0,22.5,23.5,0.5,1.5,4.0,1.0,0.0,0.0,13.0,10.0,15.0
BAL,2022,11,CAR,1,42.0,13.0,14.5,27.5,0.75,1.0,4.0,2.0,1.0,0.0,3.0,17.0,25.5
BAL,2022,12,JAX,0,43.0,3.5,19.75,23.25,1.75,1.0,4.0,0.0,1.0,0.0,28.0,5.0,7.5
BAL,2022,13,DEN,1,40.5,9.5,15.5,25.0,3.75,1.25,2.0,0.0,0.0,0.0,9.0,6.0,9.0
BAL,2022,14,PIT,0,37.0,-1.5,19.25,17.75,2.75,0.0,2.0,3.0,0.0,0.0,14.0,9.0,13.5
BAL,2022,15,CLE,0,39.5,-2.5,21.0,18.5,2.0,1.5,3.0,0.0,0.0,0.0,13.0,7.0,10.5
BAL,2022,16,ATL,1,35.0,6.5,14.25,20.75,1.5,1.0,2.0,0.0,1.0,0.0,9.0,8.0,12.0
BAL,2022,17,PIT,1,35.5,1.0,17.25,18.25,0.75,1.0,2.0,0.0,0.0,0.0,16.0,3.0,4.5
BAL,2022,18,CIN,0,39.0,-11.0,25.0,14.0,1.75,1.25,2.0,0.0,1.0,0.0,27.0,4.0,6.0
BAL,2022,19,CIN,0,40.0,-7.5,23.75,16.25,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
BAL,2023,1,HOU,1,43.5,9.5,17.0,26.5,1.25,1.5,5.0,0.0,1.0,0.0,9.0,11.0,16.5
BAL,2023,2,CIN,0,45.5,-3.5,24.5,21.0,2.0,1.25,1.0,1.0,0.0,0.0,24.0,3.0,4.5
BAL,2023,3,IND,1,43.5,7.5,18.0,25.5,2.0,1.75,5.0,0.0,0.0,0.0,22.0,5.0,7.5
BAL,2023,4,CLE,0,38.5,2.0,18.25,20.25,4.75,2.25,4.0,3.0,0.0,0.0,3.0,17.0,25.5
BAL,2023,5,PIT,0,38.5,4.5,17.0,21.5,2.75,1.25,3.0,0.0,0.0,0.0,17.0,4.0,6.0
BAL,2023,6,TEN,0,42.5,5.5,18.5,24.0,3.5,0.5,6.0,1.0,0.0,0.0,16.0,9.0,13.5
BAL,2023,7,DET,1,43.5,3.0,20.25,23.25,1.75,0.5,5.0,1.0,0.0,0.0,6.0,14.0,21.0
BAL,2023,8,ARI,0,44.5,9.5,17.5,27.0,2.5,1.75,2.0,2.0,0.0,0.0,24.0,6.0,9.0
BAL,2023,9,SEA,1,44.5,6.0,19.25,25.25,2.25,1.5,4.0,1.0,1.0,0.0,3.0,15.0,22.5
BAL,2023,10,CLE,1,38.5,6.0,16.25,22.25,2.0,1.75,4.0,1.0,0.0,1.0,33.0,11.0,16.5
BAL,2023,11,CIN,1,46.5,4.0,21.25,25.25,2.75,1.0,5.0,0.0,0.0,0.0,20.0,6.0,9.0
BAL,2023,12,LAC,0,49.0,3.0,23.0,26.0,1.75,0.75,3.0,1.0,3.0,0.0,10.0,15.0,22.5
BAL,2023,14,LA,1,42.0,7.5,17.25,24.75,0.5,1.0,2.0,0.0,0.0,1.0,31.0,7.0,10.5
BAL,2023,15,JAX,0,42.5,4.0,19.25,23.25,2.25,1.5,1.0,0.0,2.0,0.0,7.0,9.0,13.5
BAL,2023,16,SF,0,47.5,-6.5,27.0,20.5,1.5,1.0,4.0,5.0,0.0,0.0,19.0,15.0,22.5
BAL,2023,17,MIA,1,47.0,3.0,22.0,25.0,2.25,0.5,3.0,2.0,1.0,0.0,19.0,10.0,15.0
BAL,2023,18,PIT,1,34.0,-3.0,18.5,15.5,2.0,1.0,3.0,0.0,2.0,0.0,17.0,8.0,12.0
BAL,2023,20,HOU,1,44.0,10.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0
BAL,2023,21,KC,1,44.0,4.5,19.75,24.25,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.5
BAL,2024,1,KC,0,46.0,-3.0,24.5,21.5,2.5,1.5,2.0,1.0,0.0,0.0,27.0,4.0,6.0
BAL,2024,2,LV,1,41.0,9.0,16.0,25.0,2.75,0.75,5.0,1.0,0.0,0.0,26.0,7.0,10.5
BAL,2024,3,DAL,0,47.5,1.5,23.0,24.5,2.25,1.25,3.0,0.0,1.0,0.0,25.0,5.0,7.5
BAL,2024,4,BUF,1,46.5,2.5,22.0,24.5,1.25,1.0,3.0,0.0,1.0,0.0,10.0,9.0,13.5
BAL,2024,5,CIN,0,48.5,2.5,23.0,25.5,2.0,0.75,3.0,1.0,0.0,0.0,38.0,1.0,1.5
BAL,2024,6,WAS,1,51.5,6.5,22.5,29.0,2.5,0.75,3.0,0.0,0.0,0.0,23.0,3.0,4.5
BAL,2024,7,TB,0,51.0,4.5,23.25,27.75,2.75,1.75,3.0,2.0,0.0,0.0,31.0,6.0,9.0
BAL,2024,8,CLE,0,44.5,7.5,18.5,26.0,4.75,1.0,2.0,0.0,1.0,0.0,29.0,3.0,4.5
BAL,2024,9,DEN,1,46.5,9.0,18.75,27.75,1.75,1.25,4.0,1.0,0.0,0.0,10.0,10.0,15.0
BAL,2024,10,CIN,1,53.0,6.0,23.5,29.5,2.25,1.0,3.0,0.0,1.0,0.0,34.0,4.0,6.0
BAL,2024,11,PIT,0,48.0,3.0,22.5,25.5,2.75,1.0,4.0,1.0,0.0,0.0,18.0,7.0,10.5
BAL,2024,12,LAC,0,51.0,3.0,24.0,27.0,2.75,0.25,4.0,0.0,0.0,0.0,23.0,4.0,6.0
BAL,2024,13,PHI,1,50.0,3.0,23.5,26.5,2.75,1.0,2.0,0.0,0.0,0.0,24.0,2.0,3.0
BAL,2024,15,NYG,0,43.5,16.5,13.5,30.0,3.5,1.75,3.0,1.0,0.0,0.0,14.0,6.0,9.0
BAL,2024,16,PIT,1,44.5,7.0,18.75,25.75,2.25,1.5,3.0,1.0,1.0,1.0,17.0,14.0,21.0
BAL,2024,17,HOU,0,46.5,5.5,20.5,26.0,3.0,1.5,5.0,1.0,0.0,0.0,2.0,14.0,21.0
BAL,2024,18,CLE,1,42.5,19.5,11.5,31.0,3.5,3.0,2.0,2.0,0.0,1.0,10.0,16.0,24.0
BAL,2024,19,PIT,1,44.5,9.5,17.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.5
BAL,2024,20,BUF,0,51.5,1.5,25.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
BUF,2020,1,NYJ,1,39.5,6.5,16.5,23.0,0.0,0.0,3.0,1.0,1.0,0.0,17.0,8.0,12.0
BUF,2020,2,MIA,0,42.5,5.5,18.5,24.0,1.0,3.0,3.0,0.0,0.0,0.0,28.0,2.0,3.0
BUF,2020,3,LA,1,46.5,1.5,22.5,24.0,1.0,0.5,2.0,1.0,1.0,0.0,32.0,5.0,7.5
BUF,2020,4,LV,0,53.0,3.0,25.0,28.0,1.6666666666666667,1.3333333333333333,2.0,0.0,2.0,0.0,23.0,6.0,9.0
BUF,2020,5,TEN,0,52.0,3.0,24.5,27.5,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,42.0,-4.0,-6.0
BUF,2020,6,KC,1,55.0,-5.5,30.25,24.75,1.25,0.75,1.0,0.0,1.0,0.0,26.0,3.0,4.5
BUF,2020,7,NYJ,0,47.0,9.5,18.75,28.25,3.5,1.0,6.0,2.0,0.0,0.0,10.0,14.0,21.0
BUF,2020,8,NE,1,41.0,4.0,18.5,22.5,2.5,3.0,2.0,0.0,1.0,0.0,21.0,4.0,6.0
BUF,2020,9,SEA,1,55.0,-3.0,29.0,26.0,2.5,1.25,5.0,2.0,2.0,0.0,34.0,12.0,18.0
BUF,2020,10,ARI,0,55.5,-3.0,29.25,26.25,0.75,1.0,3.0,1.0,1.0,0.0,32.0,6.0,9.0
BUF,2020,12,LAC,1,51.0,4.5,23.25,27.75,2.25,1.0,3.0,1.0,0.0,0.0,17.0,6.0,9.0
BUF,2020,13,SF,0,48.0,-1.5,24.75,23.25,2.0,2.5,0.0,2.0,0.0,0.0,24.0,4.0,6.0
BUF,2020,14,PIT,1,48.5,2.0,23.25,25.25,0.0,1.0,1.0,2.0,0.0,1.0,15.0,12.0,18.0
BUF,2020,15,DEN,0,49.0,5.5,21.75,27.25,0.5,2.0,3.0,0.0,2.0,1.0,19.0,14.0,21.0
BUF,2020,16,NE,0,47.0,7.0,20.0,27.0,3.25,1.0,3.0,0.0,0.0,0.0,9.0,7.0,10.5
BUF,2020,17,MIA,1,42.5,-3.5,23.0,19.5,2.25,0.75,1.0,3.0,1.0,2.0,26.0,21.0,31.5
BUF,2020,18,IND,1,50.5,7.0,21.75,28.75,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
BUF,2020,19,BAL,1,50.0,2.5,23.75,26.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.5
BUF,2020,20,KC,0,54.5,-3.0,28.75,25.75,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-4.0,-6.0
BUF,2021,1,PIT,1,48.0,6.5,20.75,27.25,1.0,1.5,2.0,0.0,0.0,0.0,23.0,2.0,3.0
BUF,2021,2,MIA,0,48.0,3.5,22.25,25.75,2.0,1.5,6.0,1.0,1.0,0.0,0.0,20.0,30.0
BUF,2021,3,WAS,1,45.5,7.5,19.0,26.5,2.0,1.75,1.0,2.0,1.0,0.0,21.0,7.0,10.5
BUF,2021,4,HOU,1,47.5,19.0,14.25,33.25,2.5,0.5,3.0,4.0,1.0,0.0,0.0,23.0,34.5
BUF,2021,5,KC,0,57.0,-2.5,29.75,27.25,1.25,1.75,2.0,2.0,2.0,1.0,20.0,17.0,25.5
BUF,2021,6,TEN,0,53.5,6.0,23.75,29.75,3.5,1.0,0.0,1.0,0.0,0.0,34.0,1.0,1.5
BUF,2021,8,MIA,1,48.5,15.0,16.75,31.75,1.75,1.75,2.0,1.0,1.0,0.0,11.0,10.0,15.0
BUF,2021,9,JAX,0,48.0,14.5,16.75,31.25,1.5,1.0,2.0,0.0,1.0,0.0,9.0,8.0,12.0
BUF,2021,10,NYJ,0,47.0,13.0,17.0,30.0,2.0,2.25,1.0,4.0,1.0,0.0,17.0,12.0,18.0
BUF,2021,11,IND,1,49.5,7.5,21.0,28.5,1.0,1.0,0.0,0.0,0.0,0.0,41.0,-4.0,-6.0
BUF,2021,12,NO,0,45.0,7.0,19.0,26.0,1.5,1.25,2.0,1.0,0.0,0.0,6.0,11.0,16.5
BUF,2021,13,NE,1,40.0,3.0,18.5,21.5,2.25,0.75,0.0,0.0,0.0,0.0,14.0,1.0,1.5
BUF,2021,14,TB,0,52.5,-3.5,28.0,24.5,0.75,1.75,2.0,0.0,0.0,0.0,33.0,1.0,1.5
BUF,2021,15,CAR,1,43.0,14.0,14.5,28.5,1.75,2.0,4.0,1.0,0.0,0.0,14.0,7.0,10.5
BUF,2021,16,NE,0,43.5,-1.0,22.25,21.25,1.5,0.75,1.0,2.0,0.0,0.0,21.0,5.0,7.5
BUF,2021,17,ATL,1,46.5,14.0,16.25,30.25,2.75,1.0,5.0,0.0,1.0,0.0,15.0,8.0,12.0
BUF,2021,18,NYJ,1,43.0,16.0,13.5,29.5,2.75,0.5,9.0,0.0,0.0,0.0,10.0,13.0,19.5
BUF,2021,19,NE,1,43.0,4.5,19.25,23.75,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.5
BUF,2021,20,KC,0,54.0,-2.5,28.25,25.75,0.0,0.0,0.0,0.0,0.0,0.0,42.0,-4.0,-6.0
BUF,2022,1,LA,0,51.5,1.0,25.25,26.25,2.5,2.25,7.0,3.0,0.0,0.0,10.0,17.0,25.5
BUF,2022,2,TEN,1,47.5,10.0,18.75,28.75,1.75,0.0,2.0,2.0,1.0,1.0,7.0,18.0,27.0
BUF,2022,3,MIA,0,54.0,4.0,25.0,29.0,2.25,1.0,2.0,0.0,0.0,0.0,21.0,2.0,3.0
BUF,2022,4,BAL,0,50.0,3.0,23.5,26.5,2.25,1.5,2.0,2.0,0.0,0.0,20.0,7.0,10.5
BUF,2022,5,PIT,1,44.0,14.0,15.0,29.0,2.0,1.5,3.0,1.0,1.0,0.0,3.0,14.0,21.0
BUF,2022,6,KC,0,54.0,2.5,25.75,28.25,2.0,0.5,3.0,2.0,0.0,0.0,20.0,8.0,12.0
BUF,2022,8,GB,1,47.0,10.5,18.25,28.75,1.75,0.75,2.0,1.0,0.0,0.0,17.0,5.0,7.5
BUF,2022,9,NYJ,0,46.0,11.0,17.5,28.5,2.25,0.75,2.0,0.0,1.0,0.0,20.0,5.0,7.5
BUF,2022,10,MIN,1,47.0,6.5,20.25,26.75,2.25,1.0,4.0,2.0,0.0,0.0,33.0,7.0,10.5
BUF,2022,11,CLE,1,50.5,7.5,21.5,29.0,3.5,2.0,1.0,0.0,1.0,0.0,23.0,3.0,4.5
BUF,2022,12,DET,0,54.0,10.0,22.0,32.0,0.75,0.25,2.0,0.0,2.0,0.0,25.0,6.0,9.0
BUF,2022,13,NE,0,43.5,3.5,20.0,23.5,4.75,0.5,1.0,0.0,0.0,0.0,10.0,5.0,7.5
BUF,2022,14,NYJ,1,43.5,10.0,16.75,26.75,2.0,0.75,4.0,0.0,2.0,0.0,12.0,12.0,18.0
BUF,2022,15,MIA,1,44.0,7.0,18.5,25.5,2.75,1.25,2.0,0.0,0.0,0.0,29.0,1.0,1.5
BUF,2022,16,CHI,0,40.0,8.0,16.0,24.0,3.0,1.75,2.0,1.0,1.0,0.0,13.0,10.0,15.0
BUF,2022,18,NE,1,44.0,8.0,18.0,26.0,2.0,0.75,1.0,3.0,1.0,0.0,23.0,9.0,13.5
BUF,2022,19,MIA,1,44.0,14.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,-1.0,-1.5
BUF,2022,20,CIN,1,48.5,6.0,21.25,27.25,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
BUF,2023,1,NYJ,0,44.5,2.5,21.0,23.5,2.75,1.5,3.0,1.0,0.0,0.0,22.0,5.0,7.5
BUF,2023,2,LV,1,47.0,7.5,19.75,27.25,2.25,2.0,0.0,2.0,1.0,0.0,10.0,10.0,15.0
BUF,2023,3,WAS,0,44.0,5.5,19.25,24.75,4.0,2.0,9.0,4.0,1.0,1.0,3.0,32.0,48.0
BUF,2023,4,MIA,1,53.0,2.5,25.25,27.75,0.5,0.75,4.0,1.0,1.0,0.0,20.0,9.0,13.5
BUF,2023,5,JAX,1,48.5,5.5,21.5,27.0,2.0,1.5,5.0,0.0,2.0,0.0,25.0,9.0,13.5
BUF,2023,6,NYG,1,43.5,15.5,14.0,29.5,5.75,1.25,3.0,0.0,0.0,0.0,9.0,7.0,10.5
BUF,2023,7,NE,0,41.0,7.5,16.75,24.25,2.0,1.75,1.0,0.0,1.0,0.0,29.0,2.0,3.0
BUF,2023,8,TB,1,43.0,10.0,16.5,26.5,1.75,1.5,3.0,0.0,0.0,0.0,18.0,4.0,6.0
BUF,2023,9,CIN,0,51.0,-1.5,26.25,24.75,3.0,1.0,1.0,0.0,0.0,0.0,24.0,1.0,1.5
BUF,2023,10,DEN,1,47.5,7.5,20.0,27.5,3.75,2.0,4.0,0.0,1.0,0.0,24.0,6.0,9.0
BUF,2023,11,NYJ,1,39.5,8.0,15.75,23.75,4.75,1.5,6.0,2.0,2.0,0.0,6.0,21.0,31.5
BUF,2023,12,PHI,0,49.0,-2.5,25.75,23.25,3.25,1.25,2.0,1.0,1.0,0.0,37.0,2.0,3.0
BUF,2023,14,KC,0,49.5,-2.0,25.75,23.75,1.75,1.0,1.0,1.0,1.0,0.0,17.0,6.0,9.0
BUF,2023,15,DAL,1,49.5,2.0,23.75,25.75,1.75,0.25,3.0,1.0,0.0,0.0,10.0,9.0,13.5
BUF,2023,16,LAC,0,44.5,13.0,15.75,28.75,3.0,2.5,5.0,0.0,1.0,0.0,22.0,7.0,10.5
BUF,2023,17,NE,1,40.0,15.0,12.5,27.5,3.25,1.0,3.0,3.0,1.0,1.0,21.0,17.0,25.5
BUF,2023,18,MIA,0,47.5,2.5,22.5,25.0,3.0,1.25,1.0,2.0,0.0,1.0,14.0,12.0,18.0
BUF,2023,19,PIT,1,39.5,10.0,14.75,24.75,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,1.5
BUF,2023,20,KC,1,45.5,2.5,21.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
BUF,2024,1,ARI,1,46.0,6.5,19.75,26.25,1.75,0.75,4.0,0.0,1.0,0.0,28.0,5.0,7.5
BUF,2024,2,MIA,0,48.5,-2.5,25.5,23.0,2.0,1.25,2.0,3.0,0.0,1.0,10.0,18.0,27.0
BUF,2024,3,JAX,1,46.5,4.0,21.25,25.25,2.5,0.75,5.0,1.0,1.0,0.0,10.0,13.0,19.5
BUF,2024,4,BAL,0,46.5,-2.5,24.5,22.0,1.75,1.0,1.0,0.0,1.0,0.0,35.0,-1.0,-1.5
BUF,2024,5,HOU,0,48.0,-1.0,24.5,23.5,3.5,0.75,1.0,1.0,1.0,0.0,23.0,5.0,7.5
BUF,2024,6,NYJ,0,42.0,1.0,20.5,21.5,3.0,1.0,3.0,1.0,0.0,0.0,20.0,6.0,9.0
BUF,2024,7,TEN,1,41.0,9.5,15.75,25.25,3.25,1.75,3.0,1.0,1.0,0.0,10.0,11.0,16.5
BUF,2024,8,SEA,0,45.5,3.0,21.25,24.25,3.0,1.5,1.0,1.0,0.0,0.0,10.0,7.0,10.5
BUF,2024,9,MIA,1,49.0,6.5,21.25,27.75,2.0,1.25,1.0,0.0,1.0,0.0,27.0,3.0,4.5
BUF,2024,10,IND,0,46.5,4.5,21.0,25.5,2.0,1.5,4.0,3.0,1.0,1.0,20.0,19.0,28.5
BUF,2024,11,KC,1,46.5,2.5,22.0,24.5,2.75,1.0,2.0,2.0,0.0,0.0,21.0,6.0,9.0
BUF,2024,13,SF,1,45.0,6.5,19.25,25.75,2.25,1.0,2.0,0.0,3.0,0.0,10.0,12.0,18.0
BUF,2024,14,LA,0,49.5,3.5,23.0,26.5,2.75,0.75,0.0,0.0,0.0,0.0,44.0,-4.0,-6.0
BUF,2024,15,DET,0,55.5,-2.5,29.0,26.5,1.5,0.5,3.0,0.0,1.0,0.0,42.0,1.0,1.5
BUF,2024,16,NE,1,48.0,14.0,17.0,31.0,3.25,1.5,2.0,1.0,2.0,1.0,21.0,14.0,21.0
BUF,2024,17,NYJ,1,44.5,10.0,17.25,27.25,1.75,0.75,4.0,2.0,1.0,0.0,14.0,11.0,16.5
BUF,2024,18,NE,0,36.5,3.0,16.75,19.75,3.0,1.5,1.0,0.0,1.0,0.0,23.0,3.0,4.5
BUF,2024,19,DEN,1,48.5,7.5,20.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0
BUF,2024,20,BAL,1,51.5,-1.5,26.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
BUF,2024,21,KC,0,49.5,-1.5,25.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-1.0,-1.5
CAR,2020,1,LV,1,48.0,-3.0,25.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-1.0,-1.5
CAR,2020,2,TB,0,47.0,-7.5,27.25,19.75,3.0,3.0,0.0,1.0,1.0,0.0,31.0,3.0,4.5
CAR,2020,3,LAC,0,43.5,-6.0,24.75,18.75,2.0,0.5,2.0,1.0,3.0,0.0,16.0,11.0,16.5
CAR,2020,4,ARI,1,52.5,-3.0,27.75,24.75,2.0,2.0,1.0,0.0,1.0,0.0,21.0,3.0,4.5
CAR,2020,5,ATL,0,53.5,-2.5,28.0,25.5,2.25,0.75,2.0,1.0,0.0,0.0,16.0,5.0,7.5
CAR,2020,6,CHI,1,45.0,2.0,21.5,23.5,2.5,1.5,0.0,1.0,0.0,0.0,23.0,2.0,3.0
CAR,2020,7,NO,0,49.5,-7.0,28.25,21.25,1.5,1.0,1.0,0.0,1.0,0.0,27.0,3.0,4.5
CAR,2020,8,ATL,1,52.0,1.5,25.25,26.75,2.5,0.75,2.0,1.0,0.0,0.0,25.0,4.0,6.0
CAR,2020,9,KC,0,51.5,-10.0,30.75,20.75,2.0,0.75,2.0,0.0,1.0,0.0,33.0,3.0,4.5
CAR,2020,10,TB,1,49.5,-6.0,27.75,21.75,1.25,1.0,1.0,0.0,1.0,0.0,46.0,-1.0,-1.5
CAR,2020,11,DET,1,47.0,-3.0,25.0,22.0,2.5,1.25,5.0,0.0,1.0,0.0,0.0,17.0,25.5
CAR,2020,12,MIN,0,50.0,-3.0,26.5,23.5,1.25,1.25,2.0,0.0,2.0,2.0,28.0,17.0,25.5
CAR,2020,14,DEN,1,46.0,4.0,21.0,25.0,0.75,3.0,1.0,0.0,1.0,0.0,32.0,2.0,3.0
CAR,2020,15,GB,0,53.0,-9.5,31.25,21.75,0.75,1.0,5.0,0.0,0.0,0.0,24.0,5.0,7.5
CAR,2020,16,WAS,0,41.0,1.0,20.0,21.0,3.0,1.0,3.0,2.0,1.0,0.0,13.0,13.0,19.5
CAR,2020,17,NO,1,47.0,-6.0,26.5,20.5,2.0,1.5,2.0,0.0,0.0,0.0,33.0,1.0,1.5
CAR,2021,1,NYJ,1,44.5,3.5,20.5,24.0,2.5,0.75,6.0,1.0,0.0,0.0,14.0,9.0,13.5
CAR,2021,2,NO,1,45.0,-3.0,24.0,21.0,0.75,0.75,4.0,2.0,0.0,0.0,7.0,12.0,18.0
CAR,2021,3,HOU,0,43.0,8.0,17.5,25.5,1.75,0.75,4.0,0.0,0.0,0.0,9.0,8.0,12.0
CAR,2021,4,DAL,0,51.5,-4.5,28.0,23.5,3.25,1.0,0.0,0.0,0.0,0.0,36.0,-4.0,-6.0
CAR,2021,5,PHI,1,46.0,2.5,21.75,24.25,2.0,0.5,2.0,1.0,1.0,0.0,21.0,6.0,9.0
CAR,2021,6,MIN,1,45.5,-2.5,24.0,21.5,1.5,0.75,0.0,0.0,1.0,1.0,34.0,7.0,10.5
CAR,2021,7,NYG,0,42.5,3.0,19.75,22.75,1.5,2.0,2.0,0.0,0.0,0.0,25.0,2.0,3.0
CAR,2021,8,ATL,0,47.0,-2.5,24.75,22.25,1.25,1.25,3.0,2.0,0.0,0.0,13.0,11.0,16.5
CAR,2021,9,NE,1,41.5,-3.5,22.5,19.0,1.25,1.25,2.0,1.0,1.0,0.0,24.0,6.0,9.0
CAR,2021,10,ARI,0,42.0,-7.0,24.5,17.5,2.5,0.75,4.0,1.0,1.0,0.0,10.0,12.0,18.0
CAR,2021,11,WAS,1,43.0,3.5,19.75,23.25,3.5,1.75,3.0,0.0,1.0,0.0,27.0,5.0,7.5
CAR,2021,12,MIA,0,41.0,1.0,20.0,21.0,2.5,1.75,2.0,0.0,1.0,0.0,33.0,3.0,4.5
CAR,2021,14,ATL,1,41.0,2.5,19.25,21.75,3.0,2.25,0.0,0.0,1.0,0.0,29.0,1.0,1.5
CAR,2021,15,BUF,0,43.0,-14.0,28.5,14.5,2.0,2.25,4.0,1.0,0.0,0.0,31.0,5.0,7.5
CAR,2021,16,TB,1,44.5,-11.5,28.0,16.5,2.0,1.5,0.0,0.0,0.0,0.0,32.0,-1.0,-1.5
CAR,2021,17,NO,0,37.0,-7.0,22.0,15.0,3.75,1.5,2.0,0.0,0.0,0.0,18.0,3.0,4.5
CAR,2021,18,TB,0,43.0,-11.0,27.0,16.0,1.75,0.75,1.0,0.0,0.0,0.0,41.0,-3.0,-4.5
CAR,2022,1,CLE,1,42.5,2.5,20.0,22.5,3.75,2.0,1.0,0.0,0.0,0.0,26.0,1.0,1.5
CAR,2022,2,NYG,0,44.0,1.0,21.5,22.5,3.5,3.0,3.0,0.0,0.0,0.0,19.0,4.0,6.0
CAR,2022,3,NO,1,41.0,-2.0,21.5,19.5,3.25,1.5,1.0,2.0,1.0,1.0,14.0,14.0,21.0
CAR,2022,4,ARI,1,44.0,1.0,21.5,22.5,2.75,0.5,1.0,1.0,0.0,1.0,26.0,9.0,13.5
CAR,2022,5,SF,1,40.0,-6.0,23.0,17.0,1.75,1.5,2.0,0.0,1.0,0.0,37.0,0.0,0.0
CAR,2022,6,LA,0,41.5,-10.0,25.75,15.75,3.5,2.25,1.0,1.0,0.0,1.0,24.0,9.0,13.5
CAR,2022,7,TB,1,39.5,-13.0,26.25,13.25,1.5,1.0,1.0,0.0,0.0,0.0,3.0,8.0,12.0
CAR,2022,8,ATL,0,41.0,-4.5,22.75,18.25,2.75,0.25,2.0,2.0,0.0,0.0,37.0,2.0,3.0
CAR,2022,9,CIN,0,43.0,-7.0,25.0,18.0,3.5,0.75,2.0,0.0,0.0,0.0,42.0,-2.0,-3.0
CAR,2022,10,ATL,1,41.5,-2.5,22.0,19.5,2.25,0.75,5.0,1.0,0.0,0.0,15.0,8.0,12.0
CAR,2022,11,BAL,0,42.0,-13.0,27.5,14.5,2.75,1.0,3.0,1.0,0.0,0.0,13.0,9.0,13.5
CAR,2022,12,DEN,1,36.5,-1.0,18.75,17.75,3.25,0.75,3.0,0.0,3.0,0.0,10.0,13.0,19.5
CAR,2022,14,SEA,0,44.5,-3.5,24.0,20.5,3.0,1.5,3.0,2.0,0.0,0.0,24.0,7.0,10.5
CAR,2022,15,PIT,1,36.5,2.5,17.0,19.5,1.75,0.75,1.0,0.0,0.0,0.0,24.0,1.0,1.5
CAR,2022,16,DET,1,43.5,-2.5,23.0,20.5,1.0,0.5,2.0,0.0,1.0,0.0,23.0,4.0,6.0
CAR,2022,17,TB,0,40.5,-3.5,22.0,18.5,0.5,2.75,3.0,0.0,1.0,0.0,30.0,4.0,6.0
CAR,2022,18,NO,0,41.5,-3.5,22.5,19.0,2.75,0.75,1.0,0.0,1.0,0.0,7.0,7.0,10.5
CAR,2023,1,ATL,0,40.5,-3.5,22.0,18.5,2.25,1.0,4.0,0.0,0.0,0.0,24.0,4.0,6.0
CAR,2023,2,NO,1,39.5,-3.0,21.25,18.25,3.0,1.25,4.0,1.0,0.0,0.0,20.0,7.0,10.5
CAR,2023,3,SEA,0,42.5,-5.0,23.75,18.75,2.5,0.5,2.0,1.0,0.0,0.0,37.0,0.0,0.0
CAR,2023,4,MIN,1,46.5,-4.5,25.5,21.0,2.0,2.5,2.0,2.0,0.0,1.0,21.0,12.0,18.0
